trait,chr,block_id,m,candidate,min_eig_pre,min_eig_post
Stroke,22,39,164,MELD_lambda0_afproj,-0.0255092974204171,-2.33493429410726e-15
Stroke,22,39,164,MELD_lambda0_reportN,-0.0250615463339586,-2.15743092032918e-15
Stroke,22,39,164,MELD_lambda0_equal,-0.00171097895869209,-1.46142922269757e-15
Stroke,22,39,164,MELD_lambda1_afproj,-0.0227507608536968,-2.6275630157566e-15
Stroke,22,39,164,EUR,-0.0384216003512229,-2.70048090623705e-15
Stroke,22,39,164,EAS,-0.0345157745478281,-2.92554619159915e-15
Stroke,22,39,164,AFR,-0.0149014569919038,-1.54988008470792e-15
Stroke,22,39,164,CSA,-0.0342395608773832,-2.24674671622537e-15
Stroke,22,39,164,AMR,-0.0328794006861863,-2.62198929808053e-15
Stroke,22,39,164,MID,-0.0178615145332249,-1.46236262095977e-15
Stroke,22,40,37,MELD_lambda0_afproj,-0.00194436799380619,-5.55876847082245e-16
Stroke,22,40,37,MELD_lambda0_reportN,-0.0013723562105514,-5.27471788069886e-18
Stroke,22,40,37,MELD_lambda0_equal,0.00112647164025834,0.00112647164025754
Stroke,22,40,37,MELD_lambda1_afproj,-0.00158247649830277,-1.64241818155096e-16
Stroke,22,40,37,EUR,-0.0168700249661221,-1.81670396445815e-15
Stroke,22,40,37,EAS,-0.00105634833243139,-1.14182218429252e-16
Stroke,22,40,37,AFR,3.27031633371669e-16,4.14137819941146e-16
Stroke,22,40,37,CSA,-0.00932589976227227,-5.91549562022015e-16
Stroke,22,40,37,AMR,-0.00342913760732986,-1.39006686482267e-15
Stroke,22,40,37,MID,-1.01984485792123e-16,3.13116276281652e-16
Stroke,22,41,242,MELD_lambda0_afproj,-0.0320660303735525,-2.93022785389732e-15
Stroke,22,41,242,MELD_lambda0_reportN,-0.0314945936995296,-2.4399377928975e-15
Stroke,22,41,242,MELD_lambda0_equal,-0.00523470549605924,-1.66148818114119e-15
Stroke,22,41,242,MELD_lambda1_afproj,-0.0296856596371168,-3.68518651299361e-15
Stroke,22,41,242,EUR,-0.0542524910320255,-3.92047567862339e-15
Stroke,22,41,242,EAS,-0.0365570398456463,-2.68308121835782e-15
Stroke,22,41,242,AFR,-0.0194084769904229,-2.05470494800388e-15
Stroke,22,41,242,CSA,-0.0372904051925769,-3.22192242695702e-15
Stroke,22,41,242,AMR,-0.0428375343115943,-2.76946019206217e-15
Stroke,22,41,242,MID,-0.0267339939234513,-1.89418311186078e-15
Stroke,22,42,229,MELD_lambda0_afproj,-0.0177527508499783,-2.82054581849295e-15
Stroke,22,42,229,MELD_lambda0_reportN,-0.0166378429581955,-3.08067496175079e-15
Stroke,22,42,229,MELD_lambda0_equal,-0.00407684775658327,-1.28519600349118e-15
Stroke,22,42,229,MELD_lambda1_afproj,-0.0168735902206647,-3.11432940352753e-15
Stroke,22,42,229,EUR,-0.0360420345641582,-3.28366372316024e-15
Stroke,22,42,229,EAS,-0.035278960193198,-2.80813597790688e-15
Stroke,22,42,229,AFR,-0.023037404880089,-1.27196477284377e-15
Stroke,22,42,229,CSA,-0.0311222226054694,-3.65225333361056e-15
Stroke,22,42,229,AMR,-0.0364074945352401,-3.42256198325593e-15
Stroke,22,42,229,MID,-0.0296676523352255,-3.00025012674801e-15
Stroke,22,43,45,MELD_lambda0_afproj,-0.00277085007444099,-1.11274032345154e-16
Stroke,22,43,45,MELD_lambda0_reportN,-0.00205021939222589,-2.221680754783e-16
Stroke,22,43,45,MELD_lambda0_equal,-0.000223785514409815,1.30529883845812e-16
Stroke,22,43,45,MELD_lambda1_afproj,-0.00241887766524928,-3.78146124460532e-16
Stroke,22,43,45,EUR,-0.00965354824731591,-9.49604454633364e-16
Stroke,22,43,45,EAS,-0.0070468799923166,-7.28398321820613e-16
Stroke,22,43,45,AFR,-0.00173877910848611,6.88153283271916e-16
Stroke,22,43,45,CSA,-0.00391920456680453,-3.38221276119722e-16
Stroke,22,43,45,AMR,-0.0066011123069996,-1.9557665440891e-16
Stroke,22,43,45,MID,-0.000511273470331503,8.46650088362141e-16
Stroke,22,44,135,MELD_lambda0_afproj,-0.00586647643680167,-1.94019256672409e-15
Stroke,22,44,135,MELD_lambda0_reportN,-0.00510540294586791,-9.26454128844341e-16
Stroke,22,44,135,MELD_lambda0_equal,-0.000373689556661149,2.99294371045042e-16
Stroke,22,44,135,MELD_lambda1_afproj,-0.00527638830218803,-4.46048772783898e-16
Stroke,22,44,135,EUR,-0.0154501800457,-3.4162032101853e-15
Stroke,22,44,135,EAS,-0.0146337095514722,-1.51273791730862e-15
Stroke,22,44,135,AFR,-0.00402924488373377,-9.25528462353364e-16
Stroke,22,44,135,CSA,-0.00869896381732963,-1.072011366571e-15
Stroke,22,44,135,AMR,-0.0144050525181997,-6.69819452578267e-16
Stroke,22,44,135,MID,-0.00448856583436487,2.57385789645129e-16
Stroke,22,45,144,MELD_lambda0_afproj,-0.00279213243097598,-7.65405687475411e-16
Stroke,22,45,144,MELD_lambda0_reportN,-0.00265547207924606,-7.54892834415588e-16
Stroke,22,45,144,MELD_lambda0_equal,0.00180987752523432,0.00180987752523359
Stroke,22,45,144,MELD_lambda1_afproj,-0.00266069375894083,-1.49157561360656e-15
Stroke,22,45,144,EUR,-0.0138306987958076,-2.11252250144759e-15
Stroke,22,45,144,EAS,-0.0128199329552247,-7.00465368564285e-16
Stroke,22,45,144,AFR,-0.00527107975867126,-1.95238097698892e-16
Stroke,22,45,144,CSA,-0.00703845051122717,-9.77253708662202e-16
Stroke,22,45,144,AMR,-0.0175396497961088,-1.00500371264286e-15
Stroke,22,45,144,MID,-0.00899023176379595,-1.74544466691566e-15
Stroke,22,46,158,MELD_lambda0_afproj,-0.00416900957112547,-1.09643206881984e-15
Stroke,22,46,158,MELD_lambda0_reportN,-0.00387098673493409,-6.32760499386189e-16
Stroke,22,46,158,MELD_lambda0_equal,2.81380579918082e-06,2.81380579987688e-06
Stroke,22,46,158,MELD_lambda1_afproj,-0.00379703079981295,-8.0666813132808e-16
Stroke,22,46,158,EUR,-0.0199198364875403,-2.20795778825962e-15
Stroke,22,46,158,EAS,-0.0168136781874074,-9.52755427887058e-16
Stroke,22,46,158,AFR,2.83250570305299e-17,1.53422643954257e-16
Stroke,22,46,158,CSA,-0.0150663514133228,-8.88958653125965e-16
Stroke,22,46,158,AMR,-0.0209432248615602,-1.36938379796925e-15
Stroke,22,46,158,MID,-0.00930506195561304,-8.26764663567209e-16
Stroke,22,47,153,MELD_lambda0_afproj,-0.0135390445854031,-1.81747012997151e-15
Stroke,22,47,153,MELD_lambda0_reportN,-0.0132214705508064,-1.60675472467932e-15
Stroke,22,47,153,MELD_lambda0_equal,-0.000117579207650525,-8.67361737988404e-17
Stroke,22,47,153,MELD_lambda1_afproj,-0.012858659516651,-1.52261962601998e-15
Stroke,22,47,153,EUR,-0.0251629697223578,-3.17787226347036e-15
Stroke,22,47,153,EAS,-0.0172484864308446,-1.40560160693693e-15
Stroke,22,47,153,AFR,-0.00816392807912455,-1.23837982037916e-15
Stroke,22,47,153,CSA,-0.0187568525476559,-1.648293350027e-15
Stroke,22,47,153,AMR,-0.0255425634690423,-2.06494158430393e-15
Stroke,22,47,153,MID,-0.0152591460058763,-9.50280814098253e-16
Stroke,22,48,119,MELD_lambda0_afproj,-0.0189918370049406,-1.83805627273022e-15
Stroke,22,48,119,MELD_lambda0_reportN,-0.0185509480208735,-1.83003867900571e-15
Stroke,22,48,119,MELD_lambda0_equal,-0.0037919269282033,-1.2694145888629e-15
Stroke,22,48,119,MELD_lambda1_afproj,-0.0182966655915027,-1.91777119180372e-15
Stroke,22,48,119,EUR,-0.0388898433414287,-2.52849636386691e-15
Stroke,22,48,119,EAS,-0.0317352752632586,-2.16283295216828e-15
Stroke,22,48,119,AFR,-0.0139307715073002,-1.29722243319111e-15
Stroke,22,48,119,CSA,-0.023493185985388,-2.90509489015667e-15
Stroke,22,48,119,AMR,-0.0265351686370364,-2.01924841688338e-15
Stroke,22,48,119,MID,-0.0320398198075468,-1.67856348305016e-15
Stroke,22,49,152,MELD_lambda0_afproj,-0.0122563908478426,-9.59889343864855e-16
Stroke,22,49,152,MELD_lambda0_reportN,-0.0114939196460958,-1.62454925022873e-15
Stroke,22,49,152,MELD_lambda0_equal,-0.000644599867249067,-2.45117848099549e-16
Stroke,22,49,152,MELD_lambda1_afproj,-0.0102710144145505,-1.25069716356244e-15
Stroke,22,49,152,EUR,-0.0281268726432556,-2.20568868749615e-15
Stroke,22,49,152,EAS,-0.0166140848185858,-8.36093129837417e-16
Stroke,22,49,152,AFR,-0.00639500228556471,-8.18040670367315e-16
Stroke,22,49,152,CSA,-0.0112785133010917,-1.18499875041154e-15
Stroke,22,49,152,AMR,-0.0160091507501849,-9.78936675693183e-16
Stroke,22,49,152,MID,-0.0107660673603064,-3.18740974671631e-16
Stroke,22,50,83,MELD_lambda0_afproj,-0.00152091486391,-4.68396728463941e-16
Stroke,22,50,83,MELD_lambda0_reportN,-0.000720296458903064,-6.41340432264184e-17
Stroke,22,50,83,MELD_lambda0_equal,0.00168715010607747,0.00168715010607815
Stroke,22,50,83,MELD_lambda1_afproj,-0.00109162792847083,-6.6036582835608e-16
Stroke,22,50,83,EUR,-0.00976731855715483,-4.59875291551315e-16
Stroke,22,50,83,EAS,-0.00770509738240701,-5.02111524298038e-16
Stroke,22,50,83,AFR,0.00539012527935548,0.00539012527935577
Stroke,22,50,83,CSA,-0.00593861500211493,-5.02290885301602e-16
Stroke,22,50,83,AMR,-0.00744240664970696,-3.65785782916946e-16
Stroke,22,50,83,MID,-0.00539442787165704,-2.20872311486167e-16
Stroke,22,52,37,MELD_lambda0_afproj,-0.00554282159751046,-7.02524447995065e-16
Stroke,22,52,37,MELD_lambda0_reportN,-0.00576134822321938,-1.09496456931275e-15
Stroke,22,52,37,MELD_lambda0_equal,0.0012772542084898,0.00127725420848989
Stroke,22,52,37,MELD_lambda1_afproj,-0.00522876515260103,-6.33293297712623e-16
Stroke,22,52,37,EUR,-0.0118250587977372,-3.71947521089436e-15
Stroke,22,52,37,EAS,-0.00635219780629413,-3.42282038891548e-16
Stroke,22,52,37,AFR,-0.00501712914443681,-1.11094154855775e-15
Stroke,22,52,37,CSA,-0.0063427547364969,-5.36493232239784e-16
Stroke,22,52,37,AMR,-0.009295170195645,-1.54050219069124e-15
Stroke,22,52,37,MID,-0.00456908171078356,-4.93451861420094e-16
Stroke,22,53,342,MELD_lambda0_afproj,-0.0521616306469939,-8.05987031696162e-15
Stroke,22,53,342,MELD_lambda0_reportN,-0.0516706666614122,-4.735729481165e-15
Stroke,22,53,342,MELD_lambda0_equal,-0.0105384562480738,-2.48077546385621e-15
Stroke,22,53,342,MELD_lambda1_afproj,-0.0493426671668429,-4.73526445366772e-15
Stroke,22,53,342,EUR,-0.0843333063812323,-8.1205120795026e-15
Stroke,22,53,342,EAS,-0.0602200769060146,-7.68704280683893e-15
Stroke,22,53,342,AFR,-0.0401051140441859,-2.45940671262479e-15
Stroke,22,53,342,CSA,-0.0680415150827482,-4.62400367451783e-15
Stroke,22,53,342,AMR,-0.066255294654243,-4.79556456586769e-15
Stroke,22,53,342,MID,-0.0545469779916569,-3.32325133213068e-15
Stroke,22,54,47,MELD_lambda0_afproj,0.00162520938105382,0.00162520938105539
Stroke,22,54,47,MELD_lambda0_reportN,0.00213083389435609,0.00213083389435262
Stroke,22,54,47,MELD_lambda0_equal,0.023273188687355,0.023273188687352
Stroke,22,54,47,MELD_lambda1_afproj,0.00162251326685916,0.00162251326686204
Stroke,22,54,47,EUR,-0.00299450808730966,-8.84834560032923e-17
Stroke,22,54,47,EAS,0.0065095739783682,0.00650957397836874
Stroke,22,54,47,AFR,0.0623732398653593,0.0623732398653594
Stroke,22,54,47,CSA,0.00532182222649405,0.00532182222649365
Stroke,22,54,47,AMR,0.00711081398038947,0.00711081398038682
Stroke,22,54,47,MID,0.0323792954575013,0.0323792954575009
Stroke,22,55,208,MELD_lambda0_afproj,-0.0200544555926103,-2.09927045093368e-15
Stroke,22,55,208,MELD_lambda0_reportN,-0.0194075660670817,-2.66663161355971e-15
Stroke,22,55,208,MELD_lambda0_equal,-0.000511271549179232,1.93674018572709e-16
Stroke,22,55,208,MELD_lambda1_afproj,-0.0168957021534294,-2.16607552509399e-15
Stroke,22,55,208,EUR,-0.043605631888692,-3.09289681419997e-15
Stroke,22,55,208,EAS,-0.0253525091871527,-2.11346770186074e-15
Stroke,22,55,208,AFR,-0.00830391608690929,-8.82159443414809e-16
Stroke,22,55,208,CSA,-0.0208566151108691,-2.39190832271078e-15
Stroke,22,55,208,AMR,-0.0308529155544367,-3.14337023466587e-15
Stroke,22,55,208,MID,-0.0167901444929812,-1.97866310715613e-15
Stroke,22,57,221,MELD_lambda0_afproj,-0.0329634158865974,-2.70605719997074e-15
Stroke,22,57,221,MELD_lambda0_reportN,-0.032157296595314,-2.75155277003081e-15
Stroke,22,57,221,MELD_lambda0_equal,-0.0061298179514697,-1.40769720595409e-15
Stroke,22,57,221,MELD_lambda1_afproj,-0.0304044216142002,-2.6207308251616e-15
Stroke,22,57,221,EUR,-0.0484700064647159,-3.60202550386535e-15
Stroke,22,57,221,EAS,-0.0482111223576786,-4.55885071205021e-15
Stroke,22,57,221,AFR,-0.032226242864899,-2.12359960754553e-15
Stroke,22,57,221,CSA,-0.0446566844468497,-3.67763748064603e-15
Stroke,22,57,221,AMR,-0.0469534975317719,-3.4290291177232e-15
Stroke,22,57,221,MID,-0.0267200245819359,-2.03229666487266e-15
Stroke,22,58,298,MELD_lambda0_afproj,-0.0106759300317262,-1.45707810801237e-15
Stroke,22,58,298,MELD_lambda0_reportN,-0.0100181444749834,-6.67371182525019e-16
Stroke,22,58,298,MELD_lambda0_equal,-0.0011995852898658,-6.62798230196715e-16
Stroke,22,58,298,MELD_lambda1_afproj,-0.0101447743513672,-1.25696794882982e-15
Stroke,22,58,298,EUR,-0.0319898204356183,-2.39650688500718e-15
Stroke,22,58,298,EAS,-0.0215905441455129,-1.61598250613907e-15
Stroke,22,58,298,AFR,-0.00511594172430657,-6.38005724984552e-16
Stroke,22,58,298,CSA,-0.0190676532001175,-1.3726490085255e-15
Stroke,22,58,298,AMR,-0.0282967118026337,-2.69977744347296e-15
Stroke,22,58,298,MID,-0.0222653915278584,-2.0374395462094e-15
Stroke,22,60,162,MELD_lambda0_afproj,-0.00183571947982325,-5.37820226789259e-16
Stroke,22,60,162,MELD_lambda0_reportN,-0.000396845874716912,-6.95617634846981e-16
Stroke,22,60,162,MELD_lambda0_equal,0.00189756478762021,0.00189756478761987
Stroke,22,60,162,MELD_lambda1_afproj,-0.00140189195182159,-3.00614856811996e-16
Stroke,22,60,162,EUR,-0.0141438378375204,-9.02975828525746e-16
Stroke,22,60,162,EAS,-0.00558189029356676,-2.88032565459622e-16
Stroke,22,60,162,AFR,0.00989951418442176,0.00989951418442189
Stroke,22,60,162,CSA,-0.00788893585845488,-7.21793955619309e-16
Stroke,22,60,162,AMR,-0.00555404552367286,-9.14736012485801e-16
Stroke,22,60,162,MID,-0.00594646941153478,-2.59792525912334e-16
Stroke,22,61,261,MELD_lambda0_afproj,-0.0180359464440048,-1.97884748620799e-15
Stroke,22,61,261,MELD_lambda0_reportN,-0.0175417042795633,-1.45135652737212e-15
Stroke,22,61,261,MELD_lambda0_equal,-0.00311648432759967,-1.40047610440881e-15
Stroke,22,61,261,MELD_lambda1_afproj,-0.0167817971967329,-2.44564019149248e-15
Stroke,22,61,261,EUR,-0.0361569202955322,-2.13038493415845e-15
Stroke,22,61,261,EAS,-0.0275226957691841,-1.84466994660475e-15
Stroke,22,61,261,AFR,-0.0123493450061541,-1.34498865694917e-15
Stroke,22,61,261,CSA,-0.0249856881633853,-2.33761819138e-15
Stroke,22,61,261,AMR,-0.0314760610026795,-1.9048865977801e-15
Stroke,22,61,261,MID,-0.0243744983131867,-1.67679008365846e-15
Stroke,22,63,50,MELD_lambda0_afproj,0.00230936499846418,0.00230936499846379
Stroke,22,63,50,MELD_lambda0_reportN,0.00266368454867082,0.00266368454867046
Stroke,22,63,50,MELD_lambda0_equal,0.0147999101222266,0.0147999101222262
Stroke,22,63,50,MELD_lambda1_afproj,0.00221305490338224,0.00221305490338188
Stroke,22,63,50,EUR,-0.000712192943850372,5.40257942549526e-16
Stroke,22,63,50,EAS,0.0131377609128314,0.0131377609128313
Stroke,22,63,50,AFR,0.0375136863233811,0.0375136863233792
Stroke,22,63,50,CSA,0.00760104279822704,0.00760104279822676
Stroke,22,63,50,AMR,0.0121659507381414,0.0121659507381415
Stroke,22,63,50,MID,0.00699948726595083,0.00699948726595088
Stroke,22,64,170,MELD_lambda0_afproj,-0.00695773026481816,-8.19234926261003e-16
Stroke,22,64,170,MELD_lambda0_reportN,-0.00638690105942387,-7.99376283479929e-16
Stroke,22,64,170,MELD_lambda0_equal,1.3425816936607e-11,1.34260437938597e-11
Stroke,22,64,170,MELD_lambda1_afproj,-0.00661783862945444,-7.68208912394188e-16
Stroke,22,64,170,EUR,-0.0209813775024134,-1.86289141836735e-15
Stroke,22,64,170,EAS,-0.0107146524395978,-7.0690729736031e-16
Stroke,22,64,170,AFR,-0.0022860827455775,-1.92137278494053e-17
Stroke,22,64,170,CSA,-0.0167486309646767,-1.04319159440279e-15
Stroke,22,64,170,AMR,-0.0215797892079695,-1.0771215622066e-15
Stroke,22,64,170,MID,-0.000423849442542505,-2.60513205938518e-16
Stroke,22,65,40,MELD_lambda0_afproj,0.000237922155288943,0.000237922155288782
Stroke,22,65,40,MELD_lambda0_reportN,0.00193092048844013,0.0019309204884405
Stroke,22,65,40,MELD_lambda0_equal,0.0186526463579832,0.0186526463579834
Stroke,22,65,40,MELD_lambda1_afproj,0.000624565324107524,0.0006245653241068
Stroke,22,65,40,EUR,-0.00675002640543969,-7.58059813033997e-16
Stroke,22,65,40,EAS,-0.0018156452277848,1.58333657087421e-16
Stroke,22,65,40,AFR,0.0245338208296054,0.0245338208296052
Stroke,22,65,40,CSA,0.00189264415630404,0.00189264415630394
Stroke,22,65,40,AMR,0.00140684776939249,0.00140684776939169
Stroke,22,65,40,MID,0.0118328222970918,0.0118328222970915
Stroke,22,66,189,MELD_lambda0_afproj,-0.0100541197803771,-8.06109184536679e-16
Stroke,22,66,189,MELD_lambda0_reportN,-0.00936519010913722,-9.27121448661e-16
Stroke,22,66,189,MELD_lambda0_equal,0.00363847434356989,0.00363847434356949
Stroke,22,66,189,MELD_lambda1_afproj,-0.00939865439601563,-8.20559027588183e-16
Stroke,22,66,189,EUR,-0.0238786413480886,-1.91342119156817e-15
Stroke,22,66,189,EAS,-0.0148470411564438,-8.99766836074953e-16
Stroke,22,66,189,AFR,0.00669494751579611,0.00669494751579645
Stroke,22,66,189,CSA,-0.0132248058719998,-1.03711356254203e-15
Stroke,22,66,189,AMR,-0.02051920974764,-1.64856008027623e-15
Stroke,22,66,189,MID,-0.0117303074386906,-6.3420367706469e-16
Stroke,22,67,182,MELD_lambda0_afproj,-0.00510628160097596,-7.59371684355835e-16
Stroke,22,67,182,MELD_lambda0_reportN,-0.00390989257696643,8.09288746579111e-18
Stroke,22,67,182,MELD_lambda0_equal,-0.00104934171386818,-1.92334924300089e-16
Stroke,22,67,182,MELD_lambda1_afproj,-0.00454464954025243,-4.21189307513548e-16
Stroke,22,67,182,EUR,-0.01892739529735,-2.09344293839513e-15
Stroke,22,67,182,EAS,-0.0107136514602312,-6.44718201806429e-16
Stroke,22,67,182,AFR,-0.00341574871332268,4.65645351324737e-16
Stroke,22,67,182,CSA,-0.0087513978102388,-7.93937477620764e-16
Stroke,22,67,182,AMR,-0.016112914087729,-6.67059428761397e-16
Stroke,22,67,182,MID,-0.0105861650640674,-6.43100933849781e-16
Stroke,22,68,120,MELD_lambda0_afproj,-0.000634064751983349,1.79373609408045e-18
Stroke,22,68,120,MELD_lambda0_reportN,-1.19701032950255e-05,-1.59811400628424e-16
Stroke,22,68,120,MELD_lambda0_equal,0.00802298192825801,0.00802298192825762
Stroke,22,68,120,MELD_lambda1_afproj,-0.000540412118835746,-1.53036848023239e-16
Stroke,22,68,120,EUR,-0.0173646285646106,-1.15498106689337e-15
Stroke,22,68,120,EAS,-0.00435777845210287,-5.37500511374024e-17
Stroke,22,68,120,AFR,0.0141517052205267,0.0141517052205267
Stroke,22,68,120,CSA,-0.00260139326305471,-6.98226199234119e-16
Stroke,22,68,120,AMR,-0.000627899368177871,1.26851654180804e-16
Stroke,22,68,120,MID,0.00321367678550731,0.00321367678550616
Stroke,22,70,177,MELD_lambda0_afproj,-0.00530216571106606,-2.42586022897487e-16
Stroke,22,70,177,MELD_lambda0_reportN,-0.00453259814937244,-6.95335386140405e-16
Stroke,22,70,177,MELD_lambda0_equal,-0.000736518280636408,1.30024216084727e-16
Stroke,22,70,177,MELD_lambda1_afproj,-0.00457571397801983,-1.03106601559057e-15
Stroke,22,70,177,EUR,-0.0187749180944682,-9.24553742242593e-16
Stroke,22,70,177,EAS,-0.00835258567443467,-1.00878393122098e-15
Stroke,22,70,177,AFR,-0.00193283111148347,-6.06155715285195e-16
Stroke,22,70,177,CSA,-0.00903525790706535,-6.89365328469731e-16
Stroke,22,70,177,AMR,-0.0116845322471456,-6.45414308778712e-16
Stroke,22,70,177,MID,-0.00646604898567565,-6.88189351365047e-16
Stroke,22,71,142,MELD_lambda0_afproj,-0.00170617326526182,7.10319084260824e-17
Stroke,22,71,142,MELD_lambda0_reportN,-0.00120880947260802,-2.7216176529441e-16
Stroke,22,71,142,MELD_lambda0_equal,0.00881540499327711,0.00881540499327672
Stroke,22,71,142,MELD_lambda1_afproj,-0.00147635537346234,7.31187824229895e-17
Stroke,22,71,142,EUR,-0.0142942776419787,-9.28460826993707e-16
Stroke,22,71,142,EAS,-0.00343544598169476,7.85614904076789e-16
Stroke,22,71,142,AFR,-8.29501519402088e-05,1.19346619219344e-15
Stroke,22,71,142,CSA,0.00629624659882436,0.00629624659882448
Stroke,22,71,142,AMR,-0.00630371623178788,2.59393321611361e-16
Stroke,22,71,142,MID,0.00595832105568042,0.00595832105568015
Stroke,22,72,53,MELD_lambda0_afproj,-0.000172036641055406,3.15995784363315e-17
Stroke,22,72,53,MELD_lambda0_reportN,-0.000170713558163947,-3.33916794055413e-16
Stroke,22,72,53,MELD_lambda0_equal,-6.57792288663112e-05,-3.39464194109585e-16
Stroke,22,72,53,MELD_lambda1_afproj,-0.000169112458881479,-6.62447527388683e-17
Stroke,22,72,53,EUR,-0.00122763367496948,5.67519339669423e-17
Stroke,22,72,53,EAS,-0.00130049302689615,-3.7107586977454e-18
Stroke,22,72,53,AFR,-6.61053859814381e-05,9.85318706980549e-16
Stroke,22,72,53,CSA,-0.000165771637137508,-8.39711347172315e-17
Stroke,22,72,53,AMR,-5.33314969626547e-17,-1.40804649076079e-16
Stroke,22,72,53,MID,-0.000546221421128086,-1.21027383762718e-15
Stroke,22,74,342,MELD_lambda0_afproj,-0.0294195103349543,-2.16504889946144e-15
Stroke,22,74,342,MELD_lambda0_reportN,-0.0289096612349557,-2.13267860086456e-15
Stroke,22,74,342,MELD_lambda0_equal,-0.00611368689624244,-2.36081631413465e-15
Stroke,22,74,342,MELD_lambda1_afproj,-0.0280148026392388,-2.24968881572062e-15
Stroke,22,74,342,EUR,-0.0516490398247098,-5.60463170301782e-15
Stroke,22,74,342,EAS,-0.0417062511169989,-2.16119253233195e-15
Stroke,22,74,342,AFR,-0.0393954699739227,-2.22992330634943e-15
Stroke,22,74,342,CSA,-0.0489731568968368,-2.72015296616405e-15
Stroke,22,74,342,AMR,-0.049135175203649,-3.05360500297585e-15
Stroke,22,74,342,MID,-0.0484816227477679,-2.44347157639962e-15
VTE,22,1,70,MELD_lambda0_afproj,9.4983958967535e-06,9.49839589591151e-06
VTE,22,1,70,MELD_lambda0_reportN,0.000460140780945727,0.000460140780945975
VTE,22,1,70,MELD_lambda0_equal,0.00651868827898054,0.00651868827898071
VTE,22,1,70,MELD_lambda1_afproj,1.76293541132631e-05,1.76293541137627e-05
VTE,22,1,70,EUR,-0.00902680623568254,-1.13492690684703e-15
VTE,22,1,70,EAS,-0.00173198885658409,3.90130601173752e-18
VTE,22,1,70,AFR,0.00739264221197685,0.00739264221197687
VTE,22,1,70,CSA,0.00191252493496501,0.00191252493496499
VTE,22,1,70,AMR,-0.00431885714358759,-4.95230256791363e-17
VTE,22,1,70,MID,0.00431105570577076,0.00431105570577084
VTE,22,2,38,MELD_lambda0_afproj,0.0105857681854203,0.01058576818542
VTE,22,2,38,MELD_lambda0_reportN,0.0115547578724871,0.0115547578724879
VTE,22,2,38,MELD_lambda0_equal,0.0323228321243587,0.0323228321243577
VTE,22,2,38,MELD_lambda1_afproj,0.0109229239985502,0.0109229239985505
VTE,22,2,38,EUR,0.00589051490034519,0.00589051490034566
VTE,22,2,38,EAS,0.00683085223721171,0.00683085223721199
VTE,22,2,38,AFR,0.0372012053266047,0.0372012053266057
VTE,22,2,38,CSA,0.0110570721646083,0.0110570721646086
VTE,22,2,38,AMR,0.0170530008035487,0.0170530008035489
VTE,22,2,38,MID,0.0263450264558565,0.0263450264558566
VTE,22,4,157,MELD_lambda0_afproj,-0.00894938928700767,-8.61760186967275e-16
VTE,22,4,157,MELD_lambda0_reportN,-0.00774953607976247,-5.03896052132505e-16
VTE,22,4,157,MELD_lambda0_equal,-9.37916367590328e-06,-1.50351439304815e-16
VTE,22,4,157,MELD_lambda1_afproj,-0.00832770668175625,-9.43471219840464e-16
VTE,22,4,157,EUR,-0.0180290118395592,-1.37277164697207e-15
VTE,22,4,157,EAS,-0.0178552861819037,-1.76705976052971e-15
VTE,22,4,157,AFR,-0.000753307202493586,-7.46598057445968e-16
VTE,22,4,157,CSA,-0.0112000464714471,-1.97731220029214e-15
VTE,22,4,157,AMR,-0.00958311492265099,-7.77187359782279e-16
VTE,22,4,157,MID,-1.9723202763036e-16,-4.79261996077288e-16
VTE,22,5,86,MELD_lambda0_afproj,-0.00969672847197454,-5.84674835148584e-16
VTE,22,5,86,MELD_lambda0_reportN,-0.00846501888884736,-1.08269158848912e-15
VTE,22,5,86,MELD_lambda0_equal,-0.000984786813154676,-3.90411047170746e-16
VTE,22,5,86,MELD_lambda1_afproj,-0.00939569428998252,-9.01407323004487e-16
VTE,22,5,86,EUR,-0.0196218936990208,-1.32179250688614e-15
VTE,22,5,86,EAS,-0.0165360596696154,-7.82991279432606e-16
VTE,22,5,86,AFR,-0.000954678651210923,-3.82455154541391e-16
VTE,22,5,86,CSA,-0.00634213085561755,-1.72299456896396e-15
VTE,22,5,86,AMR,-0.0137952938260981,-7.71557044291057e-16
VTE,22,5,86,MID,-0.000769768834159031,-2.69529369041161e-16
VTE,22,7,282,MELD_lambda0_afproj,-0.0481826100605772,-3.27462179460452e-15
VTE,22,7,282,MELD_lambda0_reportN,-0.0471973702064,-2.78579420034515e-15
VTE,22,7,282,MELD_lambda0_equal,-0.00841202727159393,-1.34767287861274e-15
VTE,22,7,282,MELD_lambda1_afproj,-0.0462867029467785,-2.57519316801436e-15
VTE,22,7,282,EUR,-0.0675758132886591,-3.44802145127628e-15
VTE,22,7,282,EAS,-0.0521488425939126,-3.54215100362271e-15
VTE,22,7,282,AFR,-0.036051677511669,-2.42166721243869e-15
VTE,22,7,282,CSA,-0.0461176807664022,-4.14700170461123e-15
VTE,22,7,282,AMR,-0.0548324535461021,-2.99269243862964e-15
VTE,22,7,282,MID,-0.0402228516280443,-3.58923129701625e-15
VTE,22,8,88,MELD_lambda0_afproj,-0.00548091156564627,-6.15899915249038e-16
VTE,22,8,88,MELD_lambda0_reportN,-0.00459631945807284,-1.66151731287954e-16
VTE,22,8,88,MELD_lambda0_equal,-0.000101922882937179,-4.09394748242854e-16
