trait,chr,block_id,m,candidate,min_eig_pre,min_eig_post
IPF,22,21,316,EAS,-0.00218934753989888,-1.76527003547756e-15
IPF,22,21,316,AFR,-3.40483329173779e-16,-5.98904462758527e-16
IPF,22,21,316,CSA,-0.00103138508769374,-6.51446773802722e-16
IPF,22,21,316,AMR,-0.000522969412757442,-6.10227346666592e-16
IPF,22,22,543,MELD_lambda0_afproj,-0.0181847400862119,-1.84268678811312e-15
IPF,22,22,543,MELD_lambda0_reportN,-0.0185612952582079,-9.74289510125861e-16
IPF,22,22,543,MELD_lambda0_equal,-0.00314440012969263,4.90768436718333e-16
IPF,22,22,543,MELD_lambda1_afproj,-0.0173892428360881,-1.0015776492537e-15
IPF,22,22,543,EUR,-0.0303919024021761,-3.83432829554987e-15
IPF,22,22,543,EAS,-0.0346456510482298,-2.05212486065663e-15
IPF,22,22,543,AFR,-0.0176124946357887,-4.80065094364025e-16
IPF,22,22,543,CSA,-0.0378726112799274,-1.79954833140964e-15
IPF,22,22,543,AMR,-0.0632108368092027,-3.86105062726869e-15
IPF,22,23,477,MELD_lambda0_afproj,-0.0695539306332585,-1.2574603419837e-15
IPF,22,23,477,MELD_lambda0_reportN,-0.0728680160776935,-1.09013157404077e-15
IPF,22,23,477,MELD_lambda0_equal,-0.0399510959112009,-6.89532099247875e-16
IPF,22,23,477,MELD_lambda1_afproj,-0.058438463584806,-1.02092615629492e-15
IPF,22,23,477,EUR,-0.122526079170266,-1.15546045534662e-15
IPF,22,23,477,EAS,-0.0285191232820092,-1.41371690954963e-15
IPF,22,23,477,AFR,-0.423451959495493,-3.27154862908536e-16
IPF,22,23,477,CSA,-0.0537233711774439,-2.18746722261114e-15
IPF,22,23,477,AMR,-0.36588264308935,-2.72754739097826e-15
IPF,22,24,397,MELD_lambda0_afproj,-0.00564497390430713,-7.12940199747976e-16
IPF,22,24,397,MELD_lambda0_reportN,-0.0057363713941413,-1.36999458830073e-15
IPF,22,24,397,MELD_lambda0_equal,-0.00380371958965826,-1.11294038943334e-15
IPF,22,24,397,MELD_lambda1_afproj,-0.0054214669515863,-1.63000557987714e-15
IPF,22,24,397,EUR,-0.00852071944697588,-2.15815639392449e-15
IPF,22,24,397,EAS,-0.0155749319517494,-1.29915569075708e-15
IPF,22,24,397,AFR,-0.0117894001030348,-2.03095320011923e-15
IPF,22,24,397,CSA,-0.00897561266510359,-2.7324133979416e-15
IPF,22,24,397,AMR,-0.0155912308133011,-2.16707927211448e-15
Stroke,22,1,118,MELD_lambda0_afproj,-0.000286300779434433,-3.02567239924819e-16
Stroke,22,1,118,MELD_lambda0_reportN,-0.000290354819077854,-9.07699383567147e-16
Stroke,22,1,118,MELD_lambda0_equal,-2.90268150087995e-05,-1.05214746295623e-15
Stroke,22,1,118,MELD_lambda1_afproj,-0.000278270011149038,-3.35403007162698e-17
Stroke,22,1,118,EUR,-0.00404829172003437,-1.05847234471751e-15
Stroke,22,1,118,EAS,-0.00136799713873688,-1.13076674427872e-15
Stroke,22,1,118,AFR,-0.000629264408964995,-1.05588802995818e-15
Stroke,22,1,118,CSA,-0.000417482241486529,-1.18499590248972e-15
Stroke,22,1,118,AMR,-6.58693567511932e-05,-2.2782500868275e-15
Stroke,22,2,163,MELD_lambda0_afproj,-1.37830572263325e-05,-6.59279597697737e-16
Stroke,22,2,163,MELD_lambda0_reportN,-1.27703244147656e-05,-1.92276478519261e-15
Stroke,22,2,163,MELD_lambda0_equal,-9.02548651912108e-05,-1.42046016698687e-15
Stroke,22,2,163,MELD_lambda1_afproj,-1.3235066994779e-05,-2.90358425314512e-17
Stroke,22,2,163,EUR,-0.00088776328169787,-5.03741816434385e-15
Stroke,22,2,163,EAS,-0.00199067249034912,-1.89212473286039e-15
Stroke,22,2,163,AFR,-1.02613734030654e-15,-6.37787171679052e-16
Stroke,22,2,163,CSA,-0.00219102997236435,-1.09453014795163e-15
Stroke,22,2,163,AMR,-0.000664912371046076,-1.38287802568821e-15
Stroke,22,3,510,MELD_lambda0_afproj,-0.0241278104849455,-2.60493206451566e-15
Stroke,22,3,510,MELD_lambda0_reportN,-0.0231121722048515,-2.78182305233065e-15
Stroke,22,3,510,MELD_lambda0_equal,-0.0194136355130326,-2.35201219046933e-15
Stroke,22,3,510,MELD_lambda1_afproj,-0.0236048356699837,-2.86476684720627e-15
Stroke,22,3,510,EUR,-0.0258178287600386,-4.17875196264059e-15
Stroke,22,3,510,EAS,-0.0505245479088876,-2.92354071238022e-15
Stroke,22,3,510,AFR,-0.0968503541494078,-2.5765032226733e-15
Stroke,22,3,510,CSA,-0.0174615005295713,-3.41033260631911e-15
Stroke,22,3,510,AMR,-0.0482630050253855,-4.54476469231676e-15
Stroke,22,4,482,MELD_lambda0_afproj,-0.00876114244249127,-3.39775231064204e-15
Stroke,22,4,482,MELD_lambda0_reportN,-0.0083738415025889,-2.93884852369877e-15
Stroke,22,4,482,MELD_lambda0_equal,-0.00469764499718439,-2.20240166361407e-15
Stroke,22,4,482,MELD_lambda1_afproj,-0.00842261026338344,-2.24998691075926e-15
Stroke,22,4,482,EUR,-0.0195030743085514,-7.51106203325847e-15
Stroke,22,4,482,EAS,-0.0557889348321573,-4.73089996596958e-15
Stroke,22,4,482,AFR,-0.0279928861769893,-3.09786790228476e-15
Stroke,22,4,482,CSA,-0.0157948141050986,-4.41316183326438e-15
Stroke,22,4,482,AMR,-0.018751828463892,-5.50213880660075e-15
Stroke,22,5,183,MELD_lambda0_afproj,-0.000268314853013802,-7.06508087224542e-16
Stroke,22,5,183,MELD_lambda0_reportN,-0.000257665748927767,-7.58393388463943e-16
Stroke,22,5,183,MELD_lambda0_equal,-0.000681462730509395,-8.94283645130047e-16
Stroke,22,5,183,MELD_lambda1_afproj,-0.000246312507713275,-1.32194986496735e-15
Stroke,22,5,183,EUR,-0.00093639481751835,-2.03970932002766e-15
Stroke,22,5,183,EAS,-0.0143432321079178,-1.53486543307804e-15
Stroke,22,5,183,AFR,-0.00402982111771591,-1.04103351945137e-15
Stroke,22,5,183,CSA,-0.0109742739389258,-1.2063677245677e-15
Stroke,22,5,183,AMR,-0.00484404936526285,-2.77072127645625e-15
Stroke,22,6,306,MELD_lambda0_afproj,-0.0139781474030174,-9.52271292256458e-16
Stroke,22,6,306,MELD_lambda0_reportN,-0.0131286233470809,-7.97082819916779e-16
Stroke,22,6,306,MELD_lambda0_equal,-0.00345195860187445,-5.32667248257278e-16
Stroke,22,6,306,MELD_lambda1_afproj,-0.013538953519539,-1.23584488349277e-15
Stroke,22,6,306,EUR,-0.0206368130520966,-2.6656510986357e-15
Stroke,22,6,306,EAS,-0.0163541435057927,-5.26900951822523e-15
Stroke,22,6,306,AFR,-0.00618305733193612,-9.5737224339212e-16
Stroke,22,6,306,CSA,-0.0233797154707727,-2.11417946610286e-15
Stroke,22,6,306,AMR,-0.0332891762082413,-3.17870992247873e-15
Stroke,22,7,549,MELD_lambda0_afproj,-0.0110739170907786,-2.06026028575647e-15
Stroke,22,7,549,MELD_lambda0_reportN,-0.0105663961736525,-1.80423055222368e-15
Stroke,22,7,549,MELD_lambda0_equal,-0.000544871969668783,-1.52017566952822e-15
Stroke,22,7,549,MELD_lambda1_afproj,-0.0108073414734745,-1.9192380515395e-15
Stroke,22,7,549,EUR,-0.0158950955295025,-3.20704699142741e-15
Stroke,22,7,549,EAS,-0.00925604721093164,-3.16065463717707e-15
Stroke,22,7,549,AFR,-0.025290967644577,-2.66842432449124e-15
Stroke,22,7,549,CSA,-0.00504581644443704,-5.80356065619455e-15
Stroke,22,7,549,AMR,-0.0043038438532889,-3.32942878811966e-15
Stroke,22,8,563,MELD_lambda0_afproj,-0.0383113346796628,-1.89156094377925e-15
Stroke,22,8,563,MELD_lambda0_reportN,-0.0372069582434646,-1.55221922037217e-15
Stroke,22,8,563,MELD_lambda0_equal,-0.0216466388071791,-1.11432221986339e-15
Stroke,22,8,563,MELD_lambda1_afproj,-0.0360210513651548,-4.86973390901481e-16
Stroke,22,8,563,EUR,-0.041092317561813,-2.28561253948613e-15
Stroke,22,8,563,EAS,-0.172631633643647,-4.03932455301554e-15
Stroke,22,8,563,AFR,-0.0268699562530431,-1.65396135868903e-15
Stroke,22,8,563,CSA,-0.0372760299011729,-1.92504695951318e-15
Stroke,22,8,563,AMR,-0.144354383281135,-6.83557079381749e-15
Stroke,22,9,546,MELD_lambda0_afproj,-0.00261121834430118,-1.83010808672297e-15
Stroke,22,9,546,MELD_lambda0_reportN,-0.00263825721027933,-3.08692264974429e-15
Stroke,22,9,546,MELD_lambda0_equal,-0.000246017051107095,-2.09240945337563e-16
Stroke,22,9,546,MELD_lambda1_afproj,-0.0023917780239952,-1.35324603668076e-15
Stroke,22,9,546,EUR,-0.00706413820423539,-2.85838722407988e-15
Stroke,22,9,546,EAS,-0.0137774004959508,-3.11188864984432e-15
Stroke,22,9,546,AFR,-0.00763581064335441,-1.0660908158926e-15
Stroke,22,9,546,CSA,-0.019706964770882,-2.84963554311954e-15
Stroke,22,9,546,AMR,-0.014887686555939,-4.57662628336165e-15
Stroke,22,10,507,MELD_lambda0_afproj,-0.00827651126622637,-1.94842267911664e-15
Stroke,22,10,507,MELD_lambda0_reportN,-0.00813202711153916,-2.44124536855486e-15
Stroke,22,10,507,MELD_lambda0_equal,-0.00374588300847695,-1.42979269516996e-15
Stroke,22,10,507,MELD_lambda1_afproj,-0.00799056716737858,-1.78046710513559e-15
Stroke,22,10,507,EUR,-0.0140450211594582,-3.0698384779886e-15
Stroke,22,10,507,EAS,-0.0141999921368427,-3.33759184938251e-15
Stroke,22,10,507,AFR,-0.0181947070048081,-2.17915191940768e-15
Stroke,22,10,507,CSA,-0.0176141793549104,-2.6790892638084e-15
Stroke,22,10,507,AMR,-0.0263340600539616,-4.12066463706308e-15
Stroke,22,11,321,MELD_lambda0_afproj,-0.0096308863890104,-1.46276481123369e-15
Stroke,22,11,321,MELD_lambda0_reportN,-0.00891383578115043,-1.19600646178443e-15
Stroke,22,11,321,MELD_lambda0_equal,-0.00330427041727696,-1.27777712383808e-15
Stroke,22,11,321,MELD_lambda1_afproj,-0.00827429001630001,-1.5761226791417e-15
Stroke,22,11,321,EUR,-0.0158964006053963,-2.53307640381789e-15
Stroke,22,11,321,EAS,-0.0237019526963306,-5.38077901818656e-15
Stroke,22,11,321,AFR,-0.00538354293898945,-1.27728822243752e-15
Stroke,22,11,321,CSA,-0.0231296824452615,-2.68943922567518e-15
Stroke,22,11,321,AMR,-0.0137585589493563,-3.26379004714305e-15
Stroke,22,12,743,MELD_lambda0_afproj,-0.00339519659370741,-1.54137015984171e-15
Stroke,22,12,743,MELD_lambda0_reportN,-0.00334681989728174,-1.09801015483966e-15
Stroke,22,12,743,MELD_lambda0_equal,-0.000856808385870178,-1.33253329921616e-15
Stroke,22,12,743,MELD_lambda1_afproj,-0.00331861261666241,-2.3681878311553e-15
Stroke,22,12,743,EUR,-0.0069564797512467,-2.99378820248299e-15
Stroke,22,12,743,EAS,-0.00731777187072242,-3.1888559014246e-15
Stroke,22,12,743,AFR,-0.00897269431191153,-2.17687199284336e-15
Stroke,22,12,743,CSA,-0.0086478479323924,-3.10625745920269e-15
Stroke,22,12,743,AMR,-0.0204904453911418,-5.21666081522251e-15
Stroke,22,13,488,MELD_lambda0_afproj,-0.014194769785558,-1.62614460350747e-15
Stroke,22,13,488,MELD_lambda0_reportN,-0.0138991101755845,-1.59093953258797e-15
Stroke,22,13,488,MELD_lambda0_equal,-0.0101922422297579,-1.63432888068065e-15
Stroke,22,13,488,MELD_lambda1_afproj,-0.0134826217196707,-1.59926341771474e-15
Stroke,22,13,488,EUR,-0.0258018343047762,-3.07014898704245e-15
Stroke,22,13,488,EAS,-0.0173585356741636,-3.0749284951003e-15
Stroke,22,13,488,AFR,-0.0325223267515248,-1.84094787859748e-15
Stroke,22,13,488,CSA,-0.0234597842461935,-4.43611542803749e-15
Stroke,22,13,488,AMR,-0.0540878797041514,-4.54182123565164e-15
Stroke,22,14,606,MELD_lambda0_afproj,-0.00354519956422451,-1.5971723356189e-15
Stroke,22,14,606,MELD_lambda0_reportN,-0.00351654184218219,-1.72493971572774e-15
Stroke,22,14,606,MELD_lambda0_equal,-0.000254895345823599,-1.14576155928587e-15
Stroke,22,14,606,MELD_lambda1_afproj,-0.00338531960327752,-1.24192735152964e-15
Stroke,22,14,606,EUR,-0.00785520151661128,-6.45960817724056e-15
Stroke,22,14,606,EAS,-0.00785948424516169,-2.74608723901338e-15
Stroke,22,14,606,AFR,-0.0343678168253289,-1.90946753725067e-15
Stroke,22,14,606,CSA,-0.00792976090673187,-3.18569208925692e-15
Stroke,22,14,606,AMR,-0.00785546747145487,-5.92340066263789e-15
Stroke,22,15,466,MELD_lambda0_afproj,-0.00280273656407122,-2.11361025505039e-15
Stroke,22,15,466,MELD_lambda0_reportN,-0.00274101021706533,-1.62089556180719e-15
Stroke,22,15,466,MELD_lambda0_equal,-0.000407666434711608,-8.69811956781393e-16
Stroke,22,15,466,MELD_lambda1_afproj,-0.00275893794190445,-2.67773125520584e-15
Stroke,22,15,466,EUR,-0.00680504134758357,-2.84296295829065e-15
Stroke,22,15,466,EAS,-0.00409004509780274,-3.318754179398e-15
Stroke,22,15,466,AFR,-0.00276008351759154,-1.43000726713695e-15
Stroke,22,15,466,CSA,-0.00519704475400586,-4.69908541014237e-15
Stroke,22,15,466,AMR,-0.00565940262659953,-3.39873458199863e-15
Stroke,22,16,268,MELD_lambda0_afproj,-0.00109004094702675,-6.51999697666762e-16
Stroke,22,16,268,MELD_lambda0_reportN,-0.00104527198209462,-9.59190010837605e-16
Stroke,22,16,268,MELD_lambda0_equal,-6.1439080199417e-05,-1.13334569223307e-15
Stroke,22,16,268,MELD_lambda1_afproj,-0.00104718646002822,-3.9004374292541e-16
Stroke,22,16,268,EUR,-0.00252598956282543,-1.66985418746052e-15
Stroke,22,16,268,EAS,-0.011453873198221,-1.48762415078753e-15
Stroke,22,16,268,AFR,-0.000546046499699588,-7.90928039106929e-16
Stroke,22,16,268,CSA,-0.00534538143364401,-1.03346849902365e-15
Stroke,22,16,268,AMR,-0.0105109278139808,-1.05721095037764e-15
Stroke,22,17,418,MELD_lambda0_afproj,-0.00631424736296041,-3.28978040819867e-15
Stroke,22,17,418,MELD_lambda0_reportN,-0.00585569560226882,-7.71766513635938e-15
Stroke,22,17,418,MELD_lambda0_equal,-0.000989441911528458,-1.60061673056844e-15
Stroke,22,17,418,MELD_lambda1_afproj,-0.00585864149952912,-4.51338113758914e-15
Stroke,22,17,418,EUR,-0.0193598418857591,-9.96459033250396e-15
Stroke,22,17,418,EAS,-0.0278991788728954,-8.1721846891994e-15
Stroke,22,17,418,AFR,-0.0247592575960439,-6.84302326109284e-15
Stroke,22,17,418,CSA,-0.0141872283261973,-7.53506039995566e-15
Stroke,22,17,418,AMR,-0.0162856588071902,-1.67765322895428e-14
Stroke,22,18,304,MELD_lambda0_afproj,-0.000740120926557318,-4.60035517547752e-15
Stroke,22,18,304,MELD_lambda0_reportN,-0.000721143731694602,-5.02785857006226e-15
Stroke,22,18,304,MELD_lambda0_equal,-0.000267489223098738,-1.54799664469577e-15
Stroke,22,18,304,MELD_lambda1_afproj,-0.000611854442506644,-5.89795789471075e-15
Stroke,22,18,304,EUR,-0.00207525970641594,-9.66508971219468e-15
Stroke,22,18,304,EAS,-0.00569073980245695,-1.54897805559832e-15
Stroke,22,18,304,AFR,-0.0048196707003272,-6.93029596915184e-16
Stroke,22,18,304,CSA,-0.00282913158735068,-4.71482884682488e-15
Stroke,22,18,304,AMR,-0.00679458671066008,-4.57123856751498e-15
Stroke,22,19,566,MELD_lambda0_afproj,-0.00639488299267597,-2.02417396693421e-15
Stroke,22,19,566,MELD_lambda0_reportN,-0.00636550551838855,-2.01785553654524e-15
Stroke,22,19,566,MELD_lambda0_equal,-0.00038331851446285,-2.14000042547501e-15
Stroke,22,19,566,MELD_lambda1_afproj,-0.00626031171075914,-2.26122394573595e-15
Stroke,22,19,566,EUR,-0.0129915435955698,-2.97096221063751e-15
Stroke,22,19,566,EAS,-0.0147483778285225,-3.99988228210426e-15
Stroke,22,19,566,AFR,-0.00969722882547139,-2.51194659133365e-15
Stroke,22,19,566,CSA,-0.0117089710341465,-8.25480198196736e-15
Stroke,22,19,566,AMR,-0.0154084220523076,-5.65351786360653e-15
Stroke,22,20,495,MELD_lambda0_afproj,-0.0243878668724823,-7.98248831764834e-16
Stroke,22,20,495,MELD_lambda0_reportN,-0.0241768889295092,-1.37206938808097e-15
Stroke,22,20,495,MELD_lambda0_equal,-0.00991349571694485,-9.8037256058142e-16
Stroke,22,20,495,MELD_lambda1_afproj,-0.0225928020690299,-1.7537554888826e-15
Stroke,22,20,495,EUR,-0.0452703192815084,-1.65110153089546e-15
Stroke,22,20,495,EAS,-0.0860042021428393,-2.25708489579037e-15
Stroke,22,20,495,AFR,-0.231173119257718,-8.68013383237275e-16
Stroke,22,20,495,CSA,-0.102355358925777,-2.0167095131732e-15
Stroke,22,20,495,AMR,-0.117925765938558,-2.81479978756403e-15
Stroke,22,21,298,MELD_lambda0_afproj,-0.000928295300600924,-1.93913999280792e-16
Stroke,22,21,298,MELD_lambda0_reportN,-0.000902105735020251,-2.19418551744408e-16
Stroke,22,21,298,MELD_lambda0_equal,-4.84965226363387e-05,2.77931816311593e-16
Stroke,22,21,298,MELD_lambda1_afproj,-0.000891490656096195,-1.35885196570679e-16
Stroke,22,21,298,EUR,-0.00221573185008972,-1.35710610500647e-15
Stroke,22,21,298,EAS,-0.00207159984046542,-1.78296347899082e-15
Stroke,22,21,298,AFR,-7.58618029917689e-17,-4.60664888498683e-16
Stroke,22,21,298,CSA,-0.00100603094546333,-1.98046776606459e-15
Stroke,22,21,298,AMR,-0.000428471033071688,-7.73266558459555e-16
Stroke,22,22,531,MELD_lambda0_afproj,-0.0163926731486212,-1.53004144403203e-15
Stroke,22,22,531,MELD_lambda0_reportN,-0.015798368646206,-9.4111093365293e-16
Stroke,22,22,531,MELD_lambda0_equal,-0.00307280552999707,2.27227827365258e-16
Stroke,22,22,531,MELD_lambda1_afproj,-0.0156524907260601,-1.41089016576585e-15
Stroke,22,22,531,EUR,-0.0284904635114134,-3.84754867069498e-15
Stroke,22,22,531,EAS,-0.0326449159146214,-2.59088915524462e-15
Stroke,22,22,531,AFR,-0.0178689000745764,-1.63952673265636e-15
Stroke,22,22,531,CSA,-0.0375707369573428,-2.19735809071304e-15
Stroke,22,22,531,AMR,-0.0619586854321282,-4.38617026335556e-15
Stroke,22,23,464,MELD_lambda0_afproj,-0.0632127292399889,-7.2041849352438e-16
Stroke,22,23,464,MELD_lambda0_reportN,-0.0632246588380713,-3.89157115066655e-16
Stroke,22,23,464,MELD_lambda0_equal,-0.0375628478590895,-1.78532351808446e-16
Stroke,22,23,464,MELD_lambda1_afproj,-0.0531216082240228,-1.18344237952706e-15
Stroke,22,23,464,EUR,-0.114932652624366,-1.45606734820116e-15
Stroke,22,23,464,EAS,-0.0268164674746731,-1.27767354848479e-15
Stroke,22,23,464,AFR,-0.408106202909663,-5.50411012664237e-16
Stroke,22,23,464,CSA,-0.0509734260468717,-9.66139914096308e-16
Stroke,22,23,464,AMR,-0.355905762842539,-1.34814933449075e-15
Stroke,22,24,380,MELD_lambda0_afproj,-0.00312320326430856,-1.1350719556498e-15
Stroke,22,24,380,MELD_lambda0_reportN,-0.00308559506722082,-1.43349939636045e-15
Stroke,22,24,380,MELD_lambda0_equal,-0.00254710293158795,-1.27231341467166e-15
Stroke,22,24,380,MELD_lambda1_afproj,-0.0030231180532086,-8.03301270689385e-16
Stroke,22,24,380,EUR,-0.00496208908189886,-2.77976289280841e-15
Stroke,22,24,380,EAS,-0.0152623570726554,-1.79032299050073e-15
Stroke,22,24,380,AFR,-0.00872109230572956,-1.75822116407401e-15
Stroke,22,24,380,CSA,-0.00809890502278909,-1.6820162359777e-15
Stroke,22,24,380,AMR,-0.0147362590750907,-1.80332130184135e-15
VTE,22,1,124,MELD_lambda0_afproj,-0.000450305606881993,-3.30291955795604e-16
VTE,22,1,124,MELD_lambda0_reportN,-0.000396633909302991,-4.3019219375895e-16
VTE,22,1,124,MELD_lambda0_equal,-2.95302913172893e-05,-1.01412858608826e-15
VTE,22,1,124,MELD_lambda1_afproj,-0.000435083151323114,-1.39155819757082e-15
VTE,22,1,124,EUR,-0.00406156888704369,-1.12375637596877e-15
VTE,22,1,124,EAS,-0.00139035947292732,-6.2053414897237e-16
VTE,22,1,124,AFR,-0.000680605968669933,-6.34491642839621e-16
VTE,22,1,124,CSA,-0.000441619276463298,-1.47151560966157e-15
VTE,22,1,124,AMR,-6.73318927923389e-05,-1.29756095857671e-15
VTE,22,2,173,MELD_lambda0_afproj,-0.000329926398054537,-1.59008931293586e-15
VTE,22,2,173,MELD_lambda0_reportN,-2.14863418996792e-06,-1.57608705190942e-15
VTE,22,2,173,MELD_lambda0_equal,-8.95630640520838e-05,-1.36570873266792e-15
VTE,22,2,173,MELD_lambda1_afproj,-0.000312069518104345,-4.35843511457185e-16
VTE,22,2,173,EUR,-0.00192355442604152,-7.77681548071488e-16
VTE,22,2,173,EAS,-0.00673717141691578,-1.98384531193103e-15
VTE,22,2,173,AFR,-0.0164335701822475,-5.85520197418258e-16
VTE,22,2,173,CSA,-0.00361933418528944,-8.9324637381151e-16
VTE,22,2,173,AMR,-0.00167897202375712,-9.12719712976529e-16
VTE,22,3,527,MELD_lambda0_afproj,-0.0234686056895349,-2.12258023737111e-15
VTE,22,3,527,MELD_lambda0_reportN,-0.0221701721084849,-1.91428574643814e-15
VTE,22,3,527,MELD_lambda0_equal,-0.0207219199919949,-2.05155012809328e-15
VTE,22,3,527,MELD_lambda1_afproj,-0.0230983371619285,-2.09003945396763e-15
VTE,22,3,527,EUR,-0.0285148419457996,-3.32355650392182e-15
VTE,22,3,527,EAS,-0.0557485830194003,-3.47561701918401e-15
VTE,22,3,527,AFR,-0.101001641113826,-2.52216784893259e-15
VTE,22,3,527,CSA,-0.0192989562576344,-3.0987923925176e-15
VTE,22,3,527,AMR,-0.0534709651866698,-4.01339841091742e-15
VTE,22,4,493,MELD_lambda0_afproj,-0.0114358853810806,-3.0425498532591e-15
VTE,22,4,493,MELD_lambda0_reportN,-0.0110223932708785,-2.90640672184554e-15
VTE,22,4,493,MELD_lambda0_equal,-0.00483669694613384,-2.09389634397589e-15
VTE,22,4,493,MELD_lambda1_afproj,-0.0111262827717193,-2.9858842759839e-15
VTE,22,4,493,EUR,-0.0200889454817646,-3.68306730441637e-15
VTE,22,4,493,EAS,-0.0588862938087824,-4.73502591077714e-15
VTE,22,4,493,AFR,-0.0593475394738857,-2.66927685685982e-15
VTE,22,4,493,CSA,-0.0161631522852611,-4.44593751125166e-15
VTE,22,4,493,AMR,-0.0188728547869026,-6.17203029126998e-15
VTE,22,5,213,MELD_lambda0_afproj,-0.000301726680299713,-1.81887073170752e-15
VTE,22,5,213,MELD_lambda0_reportN,-0.000271267446926773,-9.42042989519296e-16
VTE,22,5,213,MELD_lambda0_equal,-0.00336681646718691,-1.0530281270095e-15
VTE,22,5,213,MELD_lambda1_afproj,-0.000288399676839633,-1.1929376119431e-15
VTE,22,5,213,EUR,-0.00109178010478866,-2.36851471104771e-15
VTE,22,5,213,EAS,-0.0454128140044014,-4.24607598308903e-15
VTE,22,5,213,AFR,-0.00913598783442977,-9.10221253657344e-16
VTE,22,5,213,CSA,-0.0143544690722845,-1.96902091878102e-15
VTE,22,5,213,AMR,-0.00531921245949014,-1.3767181433928e-15
VTE,22,6,313,MELD_lambda0_afproj,-0.015115715501168,-1.53677585024126e-15
VTE,22,6,313,MELD_lambda0_reportN,-0.0139534075863307,-9.0521193238495e-16
VTE,22,6,313,MELD_lambda0_equal,-0.00353578707700808,-4.15687680404905e-16
VTE,22,6,313,MELD_lambda1_afproj,-0.0148005797981809,-9.57866287763795e-16
VTE,22,6,313,EUR,-0.0207484304961023,-2.93076955953072e-15
VTE,22,6,313,EAS,-0.0163974483125819,-6.4411592147055e-15
VTE,22,6,313,AFR,-0.00652907189289646,-9.84317466013016e-16
VTE,22,6,313,CSA,-0.0235840373210526,-2.17848841369503e-15
VTE,22,6,313,AMR,-0.0341095380985273,-2.35067056126039e-15
VTE,22,7,563,MELD_lambda0_afproj,-0.0119732963173241,-1.60146042528523e-15
VTE,22,7,563,MELD_lambda0_reportN,-0.0114267060364865,-1.65189134807652e-15
VTE,22,7,563,MELD_lambda0_equal,-0.000550890557405759,-1.2626758249815e-15
VTE,22,7,563,MELD_lambda1_afproj,-0.0117981167695615,-1.99112843331801e-15
VTE,22,7,563,EUR,-0.0159300843863466,-2.8274635327417e-15
VTE,22,7,563,EAS,-0.00936431190304882,-3.61876501849817e-15
VTE,22,7,563,AFR,-0.0272014111768381,-1.37501420977408e-15
VTE,22,7,563,CSA,-0.00483432131246041,-2.9949731637941e-15
VTE,22,7,563,AMR,-0.00433080312862544,-6.67774681433208e-15
VTE,22,8,572,MELD_lambda0_afproj,-0.0227543681109698,-1.35172028639684e-15
VTE,22,8,572,MELD_lambda0_reportN,-0.0217661999498723,-1.06378069248543e-15
VTE,22,8,572,MELD_lambda0_equal,-0.0189534284825763,-8.81838957634799e-16
VTE,22,8,572,MELD_lambda1_afproj,-0.0220352904940497,-1.16760134434092e-15
VTE,22,8,572,EUR,-0.0314109610572606,-2.2683567301943e-15
VTE,22,8,572,EAS,-0.171307485397228,-2.13547412867988e-15
VTE,22,8,572,AFR,-0.0275496663274932,-1.7956995340384e-15
VTE,22,8,572,CSA,-0.0348586763889511,-1.90976101016871e-15
VTE,22,8,572,AMR,-0.140164046125948,-3.00301232350817e-15
VTE,22,9,545,MELD_lambda0_afproj,-0.00277457249438297,-2.08877413596889e-15
VTE,22,9,545,MELD_lambda0_reportN,-0.00289082926576704,-1.50979016126049e-15
VTE,22,9,545,MELD_lambda0_equal,-0.000248864418609179,-2.86082494905048e-16
VTE,22,9,545,MELD_lambda1_afproj,-0.00261902679064683,-1.48943747303446e-15
VTE,22,9,545,EUR,-0.0065701663329084,-3.0658472761004e-15
VTE,22,9,545,EAS,-0.0391876018557345,-2.78292526084776e-15
VTE,22,9,545,AFR,-0.00937574933008955,-1.23644624453382e-15
VTE,22,9,545,CSA,-0.0188343646531392,-2.53106783567568e-15
VTE,22,9,545,AMR,-0.0142426440002051,-3.93092813215572e-15
VTE,22,10,512,MELD_lambda0_afproj,-0.0273981058805092,-2.60759196265771e-15
VTE,22,10,512,MELD_lambda0_reportN,-0.0253562003273294,-2.16287119458971e-15
VTE,22,10,512,MELD_lambda0_equal,-0.0705926508160196,-1.3892364413197e-15
VTE,22,10,512,MELD_lambda1_afproj,-0.0267117217860353,-2.36522866694735e-15
VTE,22,10,512,EUR,-0.0317039733343506,-3.39119931077596e-15
VTE,22,10,512,EAS,-0.103174777064242,-3.44574627540845e-15
VTE,22,10,512,AFR,-0.127769083973533,-1.75526015333313e-15
VTE,22,10,512,CSA,-0.238097732515768,-3.20757375009162e-15
VTE,22,10,512,AMR,-0.183056401671295,-4.41709231081828e-15
VTE,22,11,321,MELD_lambda0_afproj,-0.0105292485947629,-1.27099128021506e-15
VTE,22,11,321,MELD_lambda0_reportN,-0.00976221601299345,-1.15847201339046e-15
VTE,22,11,321,MELD_lambda0_equal,-0.00310032244292849,-1.22021248441354e-15
VTE,22,11,321,MELD_lambda1_afproj,-0.00957255764430041,-1.10557518872153e-15
VTE,22,11,321,EUR,-0.0159055689334747,-2.89365229399213e-15
VTE,22,11,321,EAS,-0.0236976057127565,-2.56383464139093e-15
VTE,22,11,321,AFR,-0.00532907806812644,-1.91791916961482e-15
VTE,22,11,321,CSA,-0.0229567145275368,-2.50556420041498e-15
