trait,sweep_kind,sweep_id,delta,comparison,mean_diff,sd,lo95,hi95
Asthma,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − AMR,0.153343534565468,0.0126184056018199,0.129348808069167,0.179448156821554
Asthma,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0391277248044286,0.00781059890621124,0.0254738122522779,0.0555788228242609
Asthma,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0939245886656483,0.0104719933248251,0.0741894780675342,0.114560663732717
Asthma,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − EUR,0.211518461440739,0.0214562046903903,0.171030331465574,0.254340835966913
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − EAS,0.0867368298007478,0.00985983119700292,0.0678050206640658,0.105617996708786
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − AFR,0.42453139794701,0.0295354372524347,0.36442309485883,0.479342267321209
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − CSA,0.159158920477404,0.0183873775455122,0.125565985663562,0.198192407938699
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − AMR,0.191023094421435,0.0193031078136192,0.153170742573096,0.229196534773649
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0118638263515105,0.0152557828370701,-0.0431061712681832,0.0164566391495725
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.139580970128682,0.0178587954811547,0.104515451261928,0.174792119415408
Asthma,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda1_true − MELD_lambda0_true,0.00054328229248909,0.00103746537554352,-0.00167121011977857,0.00241944085197199
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − EUR,0.127619274561835,0.0131753835606347,0.101758785382998,0.152184224693001
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − EAS,0.0411682220518079,0.00546001267030944,0.031268144273026,0.0527878840575292
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − AFR,0.327513585284614,0.0257633914425213,0.275641029388511,0.378255562667946
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − CSA,0.09748054041018,0.0114712148082255,0.0768470286341702,0.121348831605562
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − AMR,0.144492081112569,0.0130676028829298,0.119209872260084,0.170450441138722
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0150076301779597,0.00447408596993683,0.00640229004103855,0.0237907182651059
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.10990740373116,0.0102024286072554,0.0904270289635223,0.130068724879849
Asthma,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.000920634474017915,0.000653781050927992,-0.00219871890495323,0.000342100080149957
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − EUR,0.100642334107342,0.0100458385356114,0.0814289281320364,0.12018949304185
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − EAS,0.0256146749936339,0.00406027524531749,0.0181806040898343,0.0342183843614315
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − AFR,0.255043209680852,0.0208555952666694,0.216085242152683,0.296620405532158
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − CSA,0.0735766609513192,0.00863759656399659,0.0583034377791767,0.091255186796603
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − AMR,0.118856503195069,0.010741031556252,0.0987527860613386,0.140598001538599
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0181231352339686,0.00382639118970083,0.0105643967107183,0.0252341088325548
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0968768952996182,0.00902422239117475,0.0799163780847894,0.115342109886132
Asthma,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00160800649711448,0.000554812504758657,-0.00285758827418299,-0.000678596009045908
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − EUR,0.161798759934076,0.0210601881675308,0.12159565290855,0.204843500166093
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − EAS,0.143824286075611,0.0208278321727855,0.102250633924202,0.184796585065236
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − AFR,0.428981642627715,0.0300500875126236,0.368213282505286,0.486090665538959
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − CSA,0.152301443289758,0.0252868028418456,0.103141996997008,0.203663943703063
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − AMR,0.166951053997616,0.02467295489692,0.119507967699547,0.215487716588115
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0229294975516119,0.0171887443215218,-0.0602198456346779,0.00590655008669453
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0880928035139255,0.0255622893620894,0.0426519403049876,0.143004876562596
Asthma,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda1_true − MELD_lambda0_true,0.000187522171954166,0.00222790522810738,-0.00422114740424751,0.00444091640378706
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − EUR,0.0846631146959533,0.0113727037947124,0.0634886290239297,0.107839846966475
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − EAS,0.0627491984531163,0.00790198742602147,0.0479955292257454,0.0784230491756928
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − AFR,0.320593595458982,0.0246473621566819,0.269887458805882,0.367902993325573
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − CSA,0.0768815894729149,0.0098976526015471,0.058523833880087,0.0965520791150609
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − AMR,0.128846085693644,0.0132204663307489,0.102492967002797,0.153866865651888
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.00897253419912741,0.00479667041564952,-0.00034166757836933,0.0187541199056317
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0468763045008337,0.0084638639443399,0.0312929367286189,0.0642952876156574
Asthma,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00148260130329041,0.000750064324111373,-0.00291725526016571,-2.02653792422838e-05
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − EUR,0.0685845844282278,0.0104805518230815,0.0482672116841188,0.089899909082747
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − EAS,0.0421353930478791,0.00553690902175486,0.032063724999401,0.0537780104921453
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − AFR,0.24686940996444,0.0221185428825442,0.202951123004655,0.288469673956461
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − CSA,0.0547541040501096,0.00776651857668368,0.0397638473692135,0.0704578783036815
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − AMR,0.100899691731846,0.0113472763671711,0.0785535173236842,0.124004489969081
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0119381323353677,0.00431069180782145,0.00413455154354379,0.020550384795918
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0362661569564038,0.00685687931580574,0.0230594823069381,0.0499992432488039
Asthma,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00257443962483775,0.000608139367022322,-0.00379515920520442,-0.0014044873046627
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − EUR,0.151919777737588,0.0194324096750786,0.116575885205705,0.193516863086224
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − EAS,0.171323346698839,0.0171949821637807,0.138497244147331,0.204884442368403
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − AFR,0.442192178367878,0.0333316220927405,0.373190888772585,0.503324334029129
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − CSA,0.147351638977064,0.0174568917738534,0.113481669018658,0.180613812555832
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − AMR,0.184215197622432,0.0196626605062958,0.146031588187093,0.222225666490159
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − MELD_lambda0_equal,0.00163904657224854,0.00874169359977992,-0.0161300367912851,0.0186501530366646
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0984595711228127,0.0139411114917906,0.072133088733559,0.126971749056322
Asthma,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00186221699828711,0.00191030787773125,-0.00555728843649236,0.00191011351603711
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − EUR,0.0701815285809388,0.00960773499737214,0.0514709690780046,0.0893772263293887
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − EAS,0.0832668868432596,0.0094190414610565,0.0653946652690233,0.101521610264512
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − AFR,0.333638064112806,0.0299017155083424,0.274227254909721,0.390275566461483
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − CSA,0.0802666575204488,0.0113307423485941,0.0588729437175207,0.103107256312848
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − AMR,0.126447663218467,0.0135185848253895,0.0996841771461884,0.152914895957963
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0165240441380424,0.00483615260127539,0.00725756158787804,0.0260400303298886
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0539904736983341,0.00709798167504977,0.0404743625305902,0.0685431885081608
Asthma,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00161749815634226,0.000789060096842881,-0.00309481771582979,-6.10581475310407e-05
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − EUR,0.0521317434184042,0.00675561150008096,0.0389942454411087,0.0647616423886278
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − EAS,0.0616388311089595,0.00817647883945216,0.0466950339426673,0.0781132491572921
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − AFR,0.264297876858412,0.0249352850290793,0.212971356578197,0.311558159431064
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − CSA,0.0573848001292987,0.00814237966481677,0.0423322368282759,0.0732791289883998
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − AMR,0.0974879016700752,0.0101577750338349,0.0774678389506633,0.116648344235467
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0170410740993277,0.00363873898797858,0.0102448932706835,0.0244191529635355
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0472844448476046,0.00520010157698408,0.0370497125064745,0.0579315864934551
Asthma,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00185220875307004,0.000665022593181125,-0.0031281726766582,-0.000477703712855798
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − EUR,0.125327680066653,0.01250304958727,0.100933093071221,0.14989626171817
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − EAS,0.210207949103236,0.0192848992063241,0.174203801530116,0.248830291434285
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − AFR,0.405329493616851,0.0305444646664195,0.346090125787854,0.463848189944401
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − CSA,0.1396913291692,0.0174228197342734,0.106438161793374,0.174071672522602
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − AMR,0.158412187568468,0.0188708545284124,0.122069558480112,0.196488674595264
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.00848474555294532,0.00876668358716403,-0.0263936242532742,0.00757419912490957
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0516835120186749,0.0141346554727932,0.0254167330486397,0.0803709740240474
Asthma,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00814798004129736,0.0030210778138071,-0.0146160220531178,-0.00277291628695287
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − EUR,0.0660715439010701,0.00681610613187062,0.0533265450957083,0.0808388667003529
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − EAS,0.0965948858617342,0.00979482969393129,0.0777910055201224,0.116306643927482
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − AFR,0.299106654481552,0.0261836203301564,0.247095085597165,0.350566472346857
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − CSA,0.0880802148646538,0.0144420372454962,0.0608078696000555,0.116295606908539
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − AMR,0.115312438414347,0.0135251900766121,0.0871482923249592,0.140861614677182
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0114888878167881,0.00464630733757278,0.00224894795714082,0.0207239414332726
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0334375172800278,0.00532790678815044,0.0234139430733778,0.0441899929251623
Asthma,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.0039933795453117,0.00129399375587364,-0.00685068075749682,-0.00181445699575136
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − EUR,0.0510727253989877,0.00523599608368547,0.0409811366065618,0.0617520120257281
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − EAS,0.0682723091037298,0.00764501146334446,0.0540627582970655,0.0837617907216682
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − AFR,0.229085473441424,0.0210471303200618,0.190044039172328,0.271807355589538
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − CSA,0.0708746567814238,0.0100922070648027,0.0521160143552424,0.0914377830013419
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − AMR,0.096017906112735,0.0098897123595708,0.0768741698975426,0.115657227609134
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.015752054230062,0.00282890084780475,0.0103163554404283,0.0216153905266649
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0278985011072643,0.00408879033698016,0.0202732791259594,0.0364565222886527
Asthma,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00372168650175009,0.00100228597277253,-0.00585791275987684,-0.00201304419357658
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − EUR,0.106551926196994,0.0147292915142604,0.0805297967052842,0.13674449363986
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − EAS,0.22492754441155,0.018336900051844,0.191844954239124,0.26094332998236
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − AFR,0.447513805701581,0.0288319042997639,0.386874536061832,0.501619943214252
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − CSA,0.147016194155608,0.0165076805889221,0.114061859490183,0.180442487174054
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − AMR,0.181937429260974,0.0227889607798055,0.134065476634161,0.223768487200064
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − MELD_lambda0_equal,0.00319032007528379,0.00801939110550392,-0.0131334942125421,0.0186494958808163
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.142733256051636,0.0165845717317674,0.112659757006596,0.175954518945958
Asthma,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00695738079405808,0.00271267241884342,-0.0123713660539777,-0.00167337780987088
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true − EUR,0.0536239843133595,0.0068255214036592,0.0405110653869489,0.0671303087358633
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true − EAS,0.117513321647684,0.0128515969825153,0.0938417030081848,0.144203761604523
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true − AFR,0.328351528731319,0.026222005013275,0.275761585964296,0.377108644158925
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true − CSA,0.0874998060631918,0.0104924847941105,0.0672182938324556,0.10845289473866
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true − AMR,0.125067665641453,0.0144978979454667,0.095528833552453,0.151674977064653
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0163622624321421,0.00343607263032547,0.00945497158009326,0.0230739991226856
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.108163290399759,0.010904955087851,0.089197409155417,0.130575811830719
Asthma,EUR_EAS,EUR_EAS_06,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00390484398101711,0.00136983320560607,-0.0067534828853179,-0.00154251642048298
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true − EUR,0.0369836641772207,0.00450753131097222,0.0280050265251964,0.0452409994969998
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true − EAS,0.0868020133378764,0.0105193434388571,0.0682894925320899,0.109035192208259
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true − AFR,0.252086645238565,0.0209706038316164,0.210623237530883,0.291859290643724
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true − CSA,0.063836774486257,0.00783699000935757,0.0485946277484723,0.0795609889871742
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true − AMR,0.0950930256186542,0.00934691847527936,0.0761773858244718,0.112647077599045
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0144126740817239,0.00281176603579269,0.00904461586542636,0.0202787345716766
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0888695769528858,0.00870849119298663,0.0728812004646361,0.107220213635106
Asthma,EUR_EAS,EUR_EAS_06,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00365070500477341,0.00122802057644064,-0.00630661590154416,-0.00155309831326648
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true − EUR,0.0770178115277575,0.0123528567959567,0.0549798707375819,0.103149909858522
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true − EAS,0.26772472075037,0.020740207652373,0.225924429674998,0.30694885871114
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true − AFR,0.400893274222059,0.0276131421249141,0.344303974633058,0.451903335434724
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true − CSA,0.142508530785829,0.0212334692907135,0.101988942112705,0.183567780886894
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true − AMR,0.147695118948886,0.0203816229704845,0.106945724424352,0.188770181087096
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true − MELD_lambda0_equal,0.0058160574251006,0.00544442046625976,-0.00472828189971963,0.0165025777837601
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.123493009985792,0.02081489153625,0.0819171940675933,0.164616226121573
Asthma,EUR_EAS,EUR_EAS_07,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00805362102878474,0.00269755604912132,-0.0137285839760597,-0.00331199175430908
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true − EUR,0.0392106170513357,0.00841877688338725,0.0237980455520506,0.055949566256175
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true − EAS,0.1325076795551,0.0117379821411608,0.111236977983887,0.156278928676804
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true − AFR,0.291574077469049,0.0271965506565748,0.236602508622756,0.34268523299844
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true − CSA,0.0810026452382816,0.0140130800153797,0.0546186667707141,0.10888283140031
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true − AMR,0.101458254562744,0.0154497413583986,0.0715880187342704,0.130957928212276
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0154241999521183,0.00353490507648007,0.00925505101502511,0.0232547506417481
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.087811283805728,0.0124679120057085,0.0636835629768436,0.112099437795222
Asthma,EUR_EAS,EUR_EAS_07,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00340372348485402,0.000956274843358409,-0.00530592998891445,-0.00165960941449107
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true − EUR,0.0263100547887472,0.00670046905119193,0.0143749011224451,0.0406812879435452
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true − EAS,0.0938117610028562,0.008512981573881,0.0786342763955061,0.111394359204553
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true − AFR,0.230154882794302,0.0221442633555699,0.184669506390861,0.269957878917674
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true − CSA,0.0577118976710115,0.0090252266892724,0.0415449398000341,0.076871120897473
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true − AMR,0.0837198072185899,0.0114298216708113,0.0626187596943148,0.106174648355937
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0154647663306578,0.00283287201289206,0.00985450413470024,0.0209873855079217
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0749886198284021,0.00919600432252727,0.0584107943549962,0.0935870192785802
Asthma,EUR_EAS,EUR_EAS_07,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00252201117116674,0.000661986850574486,-0.00392420656911796,-0.00135901901752233
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true − EUR,0.0641034984141801,0.0116348594124301,0.0422940031314917,0.0875389949380044
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true − EAS,0.261101105726738,0.0295711417230205,0.203869802518457,0.320097473782995
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true − AFR,0.399503790719047,0.0264247041990033,0.346306404629223,0.449270762650565
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true − CSA,0.137086011567239,0.0179225468211053,0.103696885762223,0.172244341197738
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true − AMR,0.144677304033005,0.0171947984135817,0.112014064187779,0.179337123448824
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.00246747625240655,0.00896660231568311,-0.019691223613295,0.0148570295087612
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.067489471238193,0.0137913529760968,0.0416201405683108,0.0951199126587024
Asthma,EUR_EAS,EUR_EAS_08,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00405775394085433,0.00256552301446026,-0.00906016742049246,0.00108585714277601
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true − EUR,0.0282793120053833,0.00596189328770106,0.0165996643270065,0.0397611708249672
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true − EAS,0.132543082950886,0.0148400473130105,0.105819793767268,0.163127884618127
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true − AFR,0.288842738832134,0.0247690699999235,0.237096377916017,0.335989029731946
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true − CSA,0.0801193345746219,0.0118216662380441,0.0580814645822315,0.104838818784207
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true − AMR,0.09902321390329,0.0117076069257793,0.0776021377553978,0.122812343184586
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0134380998804819,0.00435954065176131,0.00546158337084276,0.0224201484497893
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0335191858601749,0.00549065742321795,0.0228233050699195,0.0443542508071923
Asthma,EUR_EAS,EUR_EAS_08,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00163949540251841,0.00114185256212328,-0.00393852332887039,0.000514679525707015
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true − EUR,0.0206567217657251,0.0040936882147703,0.0128825331841537,0.0286568137423794
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true − EAS,0.0974442370931994,0.0111920710461153,0.0759092513415282,0.120354339731677
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true − AFR,0.221431233990339,0.0196841030068525,0.180736588705374,0.256564656851465
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true − CSA,0.0555602862348468,0.00777041519902317,0.0407751450873039,0.0712787252699516
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true − AMR,0.0784802147000641,0.010020227826981,0.060009682390168,0.0988167398564898
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0130101727680839,0.00302634661224994,0.00756642065725682,0.0192758886523305
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0277286769455696,0.00501434999004082,0.0187449118034625,0.0389006685132416
Asthma,EUR_EAS,EUR_EAS_08,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.0026161904404359,0.000897304784804566,-0.00455074674194007,-0.00101564224851567
Asthma,EUR_EAS,EUR_EAS_09,0.001,MELD_lambda0_true − EUR,0.0531161606795616,0.00879298064446588,0.0355658048690111,0.0701233377916867
Asthma,EUR_EAS,EUR_EAS_09,0.001,MELD_lambda0_true − EAS,0.286936287592156,0.0221853754193475,0.24444194258725,0.33067529082862
